gene_id,SRR015084,SRR015086,SRR015088,SRR015090,SRR015092,SRR015104,SRR015106,SRR015108,SRR015110,SRR015112
FBgn0038106,134,103,136,182,80,488,381,308,177,274
FBgn0265083,309,220,344,378,219,762,660,540,330,426
FBgn0038107,82,62,72,118,55,144,79,110,19,89
FBgn0038108,940,640,836,1113,567,2776,2198,2123,1166,1830
FBgn0038110,56,29,42,51,35,212,146,170,95,162
FBgn0038109,5,4,3,7,0,12,7,8,7,10
FBgn0283438,310,183,317,351,176,475,377,478,251,440
FBgn0283439,1,2,0,0,1,1,1,2,0,7
FBgn0002354,25,11,27,31,11,123,74,89,46,73
FBgn0003308,40,28,55,65,33,268,214,182,85,166
FBgn0001217,2,0,0,0,0,0,0,0,0,1
FBgn0260962,966,619,895,1177,553,1700,1480,1213,633,1095
FBgn0038122,0,0,0,0,0,0,0,0,0,0
FBgn0038126,0,0,0,0,0,0,0,0,0,0
FBgn0000024,0,0,8,5,4,0,0,0,0,0
FBgn0040551,20,12,23,16,13,22,19,22,9,16
FBgn0038128,24,22,19,31,12,69,57,48,24,46
FBgn0260793,6,5,7,7,9,7,7,8,6,22
FBgn0266578,0,0,0,0,0,0,0,0,0,0
FBgn0038118,354,251,306,417,226,277,219,220,114,192
FBgn0085337,3,1,1,1,1,1,0,1,1,0
FBgn0267683,1,0,0,0,0,0,0,0,0,1
FBgn0003598,214,140,214,281,157,430,345,341,169,311
FBgn0038130,0,0,0,0,0,0,0,0,0,0
FBgn0038129,64,36,43,79,47,172,165,121,63,104
FBgn0052473,168,126,155,202,81,221,210,188,92,155
FBgn0262844,0,0,0,0,0,0,0,0,0,0
FBgn0038156,0,0,0,0,0,0,0,8,0,0
FBgn0040554,0,0,0,0,0,0,0,6,4,5
FBgn0262323,0,0,0,0,0,0,0,0,0,2
FBgn0286034,2,0,0,0,0,11,12,17,12,18
FBgn0051337,13,12,17,18,7,252,194,317,153,287
FBgn0266455,0,0,0,0,0,0,0,0,0,0
FBgn0038139,0,0,0,0,0,0,0,0,0,0
FBgn0038140,0,0,0,0,0,0,0,0,0,0
FBgn0045442,0,0,0,0,0,0,0,0,0,0
FBgn0027610,275,171,258,344,167,544,463,454,229,393
FBgn0038142,0,0,0,1,0,0,0,0,0,0
FBgn0023495,0,0,0,0,0,0,0,0,0,0
FBgn0259831,0,0,0,0,0,0,0,0,0,0
FBgn0038143,10,0,12,9,8,8,7,7,0,0
FBgn0038145,1408,955,1287,1676,807,2447,1888,1822,920,1480
FBgn0038147,0,0,0,0,0,0,0,0,0,0
FBgn0040553,0,0,0,0,0,0,0,0,0,0
FBgn0038148,0,0,0,0,0,0,0,0,0,0
FBgn0038150,0,0,0,0,0,0,0,0,0,0
FBgn0038151,0,0,0,0,0,0,0,0,0,0
FBgn0041711,0,0,0,0,0,0,0,0,0,0
FBgn0038153,0,0,0,0,0,0,0,0,0,0
FBgn0267151,0,0,0,0,0,0,0,0,0,1
FBgn0000046,318,84,274,409,197,220,209,169,90,147
FBgn0004049,188,126,189,210,119,203,147,204,100,172
FBgn0286885,1,1,1,1,0,1,0,1,0,0
FBgn0086371,121,76,123,129,77,209,202,170,100,167
FBgn0264987,23,15,26,31,9,45,29,41,22,35
FBgn0038144,24,8,18,20,7,6,2,4,0,0
FBgn0044511,63,51,75,69,36,126,109,94,58,75
FBgn0038146,364,255,348,444,240,674,568,490,250,398
FBgn0038149,77,57,63,77,49,388,325,392,221,297
FBgn0053977,49,0,40,37,17,81,72,79,35,63
FBgn0038197,209,109,197,260,123,43,38,85,40,73
FBgn0038202,0,0,0,2,0,0,0,0,0,0
FBgn0265168,0,0,0,3,0,0,0,0,0,4
FBgn0038203,0,0,0,0,0,0,0,0,0,0
FBgn0038204,0,0,0,0,0,0,0,0,0,0
FBgn0020510,654,436,574,764,384,521,408,465,261,403
FBgn0038205,4,0,5,0,2,1,0,2,0,0
FBgn0010340,36,14,27,32,14,61,46,37,23,33
FBgn0038206,149,92,114,166,74,345,303,298,152,214
FBgn0262955,609,397,573,726,334,1321,1139,936,482,832
FBgn0011582,0,0,0,1,0,0,0,0,0,0
FBgn0027563,2,0,0,0,0,3,3,3,3,5
FBgn0262983,0,0,0,0,0,3,2,2,0,0
FBgn0027083,64,41,71,87,47,129,104,108,53,96
FBgn0262808,0,5,4,0,0,0,0,0,0,0
FBgn0038218,0,0,0,0,0,0,0,0,0,0
FBgn0038219,0,0,0,0,0,0,0,0,0,0
FBgn0003862,578,324,550,742,359,461,414,838,469,725
FBgn0267684,1,1,1,1,1,1,1,2,1,1
FBgn0038160,0,0,1,0,0,0,0,0,0,0
FBgn0003060,0,0,0,0,0,0,0,0,0,0
FBgn0038161,0,0,0,0,0,0,0,0,0,0
FBgn0267240,0,0,0,0,1,0,0,0,0,0
FBgn0267154,0,0,0,0,0,0,0,0,0,0
FBgn0038163,0,0,0,0,0,0,0,0,0,0
FBgn0010258,0,0,0,0,0,3,0,2,0,0
FBgn0004237,1772,1167,1598,2308,1233,1742,1310,1586,832,1227
FBgn0004587,1474,1006,1328,1747,958,2271,1692,1754,913,1427
FBgn0038165,0,3,0,2,0,0,0,0,0,0
FBgn0038167,167,109,156,201,96,421,332,296,132,231
FBgn0038168,216,152,198,259,138,397,266,262,165,221
FBgn0024555,637,431,617,736,335,495,427,736,373,602
FBgn0028487,70,37,88,98,43,168,155,176,72,135
FBgn0002937,0,0,0,0,0,0,0,0,0,0
FBgn0051469,0,0,0,0,0,0,0,0,0,0
FBgn0040076,0,0,0,0,0,0,0,0,0,0
FBgn0054044,0,0,0,0,0,0,0,0,0,0
FBgn0085412,6,14,10,19,7,0,0,9,0,5
FBgn0267383,0,0,0,0,0,0,0,0,0,0
FBgn0038181,526,381,524,648,303,0,0,2,0,0
FBgn0267150,0,0,0,0,0,0,0,0,0,0
FBgn0051588,0,0,0,0,0,0,0,0,0,1
FBgn0051331,0,0,0,0,0,0,0,0,0,1
FBgn0259733,0,0,0,0,0,0,0,0,0,0
FBgn0259730,0,0,0,0,0,0,0,0,0,0
FBgn0259731,0,0,0,0,0,0,0,1,0,0
FBgn0259732,0,0,0,0,0,0,0,0,0,0
FBgn0263650,0,0,0,0,0,0,0,0,0,0
FBgn0263651,0,0,0,0,0,1,0,0,0,0
FBgn0262992,0,1,0,3,0,0,0,0,0,0
FBgn0038186,0,0,0,0,0,0,0,0,0,0
FBgn0267959,0,0,0,0,0,0,0,0,0,0
FBgn0008646,0,0,0,0,0,0,0,0,0,0
FBgn0000576,0,0,0,0,0,0,0,0,0,0
FBgn0038188,0,0,0,0,0,0,0,0,0,0
FBgn0038189,0,0,0,0,0,0,0,0,0,0
FBgn0047199,0,0,0,0,0,0,0,0,0,0
FBgn0038190,0,0,0,0,1,0,0,1,0,0
FBgn0038191,0,0,2,3,0,0,0,0,1,0
FBgn0264493,162,114,156,195,81,125,118,308,140,252
FBgn0286041,0,0,0,0,0,1,0,1,0,0
FBgn0263414,0,0,1,1,1,0,2,2,1,1
FBgn0263396,11764,7298,11012,12923,6145,1290,1022,2366,1264,2227
FBgn0015778,5402,3638,5028,6278,3279,962,703,1880,954,1499
FBgn0038166,132,94,127,142,81,320,247,250,122,206
FBgn0038170,10,3,8,14,4,3,0,1,2,2
FBgn0038172,2,0,0,0,0,0,0,5,2,0
FBgn0038173,3,0,0,0,1,0,0,0,0,0
FBgn0040077,28,19,36,32,20,139,124,104,54,93
FBgn0038179,6,0,4,4,0,0,0,0,0,0
FBgn0038180,13,0,6,10,6,0,0,0,0,0
FBgn0259721,103,75,52,108,75,99,88,46,38,42
FBgn0260464,0,0,36,0,0,0,0,40,0,34
FBgn0038183,105,56,94,90,50,123,104,73,48,77
FBgn0000454,888,606,860,1101,537,1595,1317,1177,563,1013
FBgn0002862,8,3,6,9,4,0,0,0,0,0
FBgn0266464,388,289,391,442,253,570,436,472,242,418
FBgn0051495,25,10,20,29,18,32,29,30,16,26
FBgn0286915,1,1,0,1,1,1,0,1,1,1
FBgn0016672,130,94,146,163,60,205,171,156,76,121
FBgn0015270,172,129,189,197,117,194,157,124,60,136
FBgn0038194,14,7,11,13,5,29,23,14,16,27
FBgn0038195,269,174,269,323,170,616,494,587,303,560
FBgn0038196,163,94,148,166,84,263,239,214,107,195
FBgn0086058,0,0,0,0,0,0,1,0,0,0
FBgn0003480,20,26,29,26,13,28,15,23,11,23
FBgn0024321,168,133,152,219,110,266,229,294,153,248
FBgn0051320,41,34,55,58,16,60,42,90,34,74
FBgn0285913,148,104,125,152,78,126,118,187,90,134
FBgn0003567,376,194,336,412,195,372,309,354,160,272
FBgn0051321,0,0,4,8,3,0,0,3,2,0
FBgn0013767,0,0,0,0,0,0,0,0,0,0
FBgn0011474,276,167,245,308,165,212,165,243,124,223
FBgn0038223,86,50,62,100,50,153,124,164,83,146
FBgn0038221,1,0,1,2,0,3,0,0,0,0
FBgn0004855,145,103,174,199,104,242,192,155,92,123
FBgn0038224,397,242,319,480,218,551,435,462,240,387
FBgn0038242,0,0,0,0,0,0,0,0,0,0
FBgn0051313,0,0,0,1,0,8,0,4,4,5
FBgn0038225,0,0,2,0,1,0,0,0,0,0
FBgn0262327,2,0,0,1,0,2,0,0,1,0
FBgn0085417,2,0,0,0,3,0,0,0,3,3
FBgn0285955,620,414,590,831,366,730,610,1015,573,867
FBgn0265065,2,1,2,1,0,0,0,2,2,2
FBgn0038243,8,0,4,4,4,261,239,262,150,218
FBgn0265066,0,0,0,0,0,0,0,3,0,0
FBgn0038233,26,14,24,36,22,79,50,67,32,54
FBgn0038237,6,5,5,9,0,4,5,19,4,16
FBgn0085302,0,0,0,0,0,0,0,0,0,0
FBgn0038236,0,1,1,0,0,1,0,0,0,0
FBgn0267686,0,0,0,0,0,0,0,0,0,0
FBgn0267687,0,0,0,0,0,0,0,0,0,0
FBgn0038234,42,25,39,49,25,102,68,83,43,51
FBgn0038235,11,11,17,22,8,14,17,25,7,29
FBgn0267685,1,1,0,0,0,0,0,1,0,0
FBgn0264904,39,35,43,75,35,172,145,186,107,138
FBgn0004629,47,34,41,28,13,164,113,125,68,127
FBgn0038244,593,395,544,659,319,1001,766,761,437,639
FBgn0262127,345,229,301,366,189,794,626,834,439,704
FBgn0038256,125,75,106,179,73,484,391,385,193,334
FBgn0020299,5,4,0,4,1,0,2,2,0,3
FBgn0267865,0,0,0,0,0,0,0,0,0,0
FBgn0038246,0,0,0,0,0,0,0,0,0,0
FBgn0038248,0,0,7,0,0,3,0,0,0,0
FBgn0038247,0,0,0,0,0,0,0,1,0,0
FBgn0038252,0,0,0,0,1,2,2,2,0,0
FBgn0003169,285,194,263,354,149,598,521,559,301,497
FBgn0013981,1118,705,987,1238,594,2255,1816,2410,1252,2071
FBgn0086686,626,413,576,676,327,196,173,507,275,465
FBgn0038250,121,81,109,155,60,241,197,182,92,117
FBgn0038251,143,103,140,185,84,172,128,127,80,137
FBgn0025808,41,26,41,41,25,54,50,37,24,43
FBgn0265140,807,519,764,982,490,1193,1014,1249,670,1107
FBgn0038260,6,4,3,5,0,28,26,25,19,29
FBgn0038261,6,0,5,9,3,8,4,8,5,4
FBgn0266756,11,10,8,10,6,9,11,15,7,13
FBgn0267688,0,0,0,0,0,0,0,0,0,0
FBgn0038266,0,0,0,0,0,0,0,0,0,0
FBgn0038262,39,18,32,42,26,4,0,0,0,4
FBgn0263929,221,137,221,270,134,334,261,445,210,358
FBgn0038257,0,0,0,0,0,2,3,4,2,2
FBgn0011217,2369,1427,2115,2464,1159,1039,928,1584,773,1355
FBgn0038258,3,0,0,6,2,2,2,7,4,6
FBgn0038279,0,0,0,0,0,0,0,0,0,0
FBgn0038268,49,24,37,43,25,47,44,62,29,41
FBgn0038269,173,127,156,196,98,206,153,176,99,175
FBgn0067629,28,10,23,36,18,33,16,19,17,20
FBgn0067628,20,24,25,26,9,70,52,52,25,38
FBgn0004597,89,54,93,106,54,154,113,116,57,98
FBgn0038271,1370,980,1219,1639,898,3135,2316,2170,1187,1755
FBgn0038272,113,94,120,162,82,313,264,239,104,175
FBgn0038273,13,15,13,26,12,17,20,9,6,15
FBgn0038274,186,148,170,225,126,427,339,329,160,272
FBgn0038275,81,49,89,81,50,155,134,123,56,112
FBgn0262514,1,0,0,0,0,0,0,0,0,0
FBgn0038277,141,104,123,159,80,9,9,6,7,9
FBgn0028662,803,519,757,953,498,1309,1038,1064,568,928
FBgn0038282,3,0,0,0,0,0,0,0,0,0
FBgn0038285,0,1,0,0,0,0,0,0,0,1
FBgn0262315,2,2,2,2,2,7,6,6,5,5
FBgn0038295,0,0,0,0,0,0,0,0,0,0
FBgn0038294,0,0,0,0,0,0,0,0,0,0
FBgn0038296,56,22,45,52,27,86,64,78,35,73
FBgn0263633,0,0,0,0,0,0,0,0,0,0
FBgn0260659,158,120,137,199,94,163,130,155,87,127
FBgn0028984,170,137,186,215,104,2104,1763,1952,916,1605
FBgn0038299,0,2,0,0,0,12,9,7,4,11
FBgn0085345,0,0,0,0,0,0,0,3,0,0
FBgn0263448,0,0,1,4,0,0,0,0,0,0
FBgn0259823,9,5,8,9,3,3,0,6,0,5
FBgn0038311,53,31,58,73,32,29,29,31,17,21
FBgn0027378,116,64,127,134,67,254,215,200,94,170
FBgn0003721,1382,885,1368,1525,713,774,642,986,482,781
FBgn0038286,242,167,220,266,157,450,371,468,242,422
FBgn0261859,581,384,543,715,352,184,136,234,108,188
FBgn0038290,295,178,230,328,147,375,342,388,193,340
FBgn0267160,45,27,44,56,23,75,57,85,32,60
FBgn0038291,4,0,2,9,0,3,11,11,5,10
FBgn0038292,9,7,4,17,3,6,0,0,0,1
FBgn0266064,782,483,716,933,443,1492,1244,1124,611,1004
FBgn0038300,103,74,86,108,69,255,221,212,112,179
FBgn0038301,60,58,59,76,46,103,76,80,39,76
FBgn0038302,122,72,110,127,55,130,137,159,89,157
FBgn0038303,190,124,202,242,116,266,252,234,131,204
FBgn0038304,85,43,70,87,35,313,243,232,142,209
FBgn0283562,3,2,3,3,3,3,3,3,3,3
FBgn0051155,59,39,61,62,22,180,130,109,75,117
FBgn0051344,180,110,156,208,101,235,196,156,66,131
FBgn0263979,776,550,762,941,458,1268,990,858,411,724
FBgn0038306,196,116,153,214,103,286,256,185,110,173
FBgn0038307,78,68,77,91,45,172,141,133,57,117
FBgn0045035,540,317,508,686,271,491,407,541,237,465
FBgn0266599,16831,11559,15772,20759,10674,33106,26272,26623,14152,22378
FBgn0038309,14,11,20,24,12,9,10,10,0,7
FBgn0263740,1340,865,1278,1640,788,1683,1349,1484,750,1215
FBgn0263755,91,44,73,93,53,138,111,112,43,86
FBgn0014879,466,336,453,507,252,461,396,362,195,316
FBgn0016691,572,401,590,688,371,1435,1196,1090,590,845
FBgn0038312,47,33,33,53,36,95,81,74,34,57
FBgn0000283,738,508,673,855,397,822,676,873,424,780
FBgn0038313,71,72,71,74,63,231,126,104,76,112
FBgn0267750,23,0,22,29,0,1,35,46,1,0
FBgn0011476,29,17,15,19,15,22,20,22,6,24
FBgn0266745,10,9,11,10,0,9,8,12,5,11
FBgn0004117,0,0,0,0,0,0,0,0,0,0
FBgn0038315,0,0,0,0,3,0,0,0,1,0
FBgn0000533,5,7,0,6,0,0,2,0,0,5
FBgn0038321,37,25,39,52,26,92,75,76,28,60
FBgn0038332,28,24,23,38,12,107,93,111,64,93
FBgn0262483,0,0,0,0,0,9,4,9,5,8
FBgn0038334,0,0,0,0,0,0,0,0,0,0
FBgn0038337,0,0,0,0,0,0,0,0,0,0
FBgn0267725,0,0,0,0,0,0,0,0,0,0
FBgn0041188,2006,1462,1840,2441,1234,870,632,1127,602,942
FBgn0038316,83,50,90,97,55,225,148,130,84,111
FBgn0264832,1,0,0,1,0,0,0,0,0,0
FBgn0026441,256,144,222,252,163,350,280,297,180,260
FBgn0038318,298,220,337,399,195,1222,1018,1052,590,955
FBgn0038319,116,89,113,132,72,196,181,158,90,123
FBgn0013269,1573,1127,1528,1861,957,1493,1183,974,532,814
FBgn0038320,1338,857,1301,1674,773,2075,1670,1639,881,1511
FBgn0021750,52,48,70,73,31,228,199,160,89,125
FBgn0019925,333,214,320,425,225,582,478,525,266,491
FBgn0051301,224,137,168,222,94,263,229,207,112,175
FBgn0261680,23,16,32,38,19,56,66,41,15,39
FBgn0261679,11,13,0,0,0,0,0,0,13,0
FBgn0266722,18,10,23,15,11,27,23,26,8,18
FBgn0038324,47,35,52,58,28,83,75,74,31,75
FBgn0038325,104,81,113,133,64,130,91,118,47,92
FBgn0038326,197,124,216,262,134,411,334,348,173,323
FBgn0026634,188,94,141,196,97,244,199,179,89,112
FBgn0038327,57,36,65,78,39,115,113,113,54,91
FBgn0026737,40,25,39,50,23,133,127,125,65,148
FBgn0085433,148,88,132,164,61,149,111,117,59,108
FBgn0038330,87,60,75,83,47,61,53,55,36,45
FBgn0038331,215,134,162,215,102,189,190,257,140,226
FBgn0286071,86,71,97,133,55,84,71,69,37,82
FBgn0038342,0,0,0,0,0,0,0,0,0,0
FBgn0019940,0,0,0,0,0,0,0,0,0,0
FBgn0038343,0,0,0,0,0,0,0,0,0,0
FBgn0038345,0,0,0,0,0,0,0,0,0,1
FBgn0264775,0,0,0,0,0,342,340,334,149,300
FBgn0051296,4,0,5,3,0,5,10,9,7,5
FBgn0038349,210,146,190,281,132,1214,1040,834,409,795
FBgn0038350,0,0,0,0,0,0,2,0,0,0
FBgn0000047,26,5,22,24,7,5,5,6,6,12
FBgn0286736,1,0,1,0,1,0,0,0,1,0
FBgn0038344,608,397,566,685,342,825,625,653,336,592
FBgn0264776,8,0,8,7,4,120,115,101,48,103
FBgn0267408,1478,1043,1491,1695,885,2212,1843,1660,824,1396
FBgn0038348,4,2,4,7,4,54,37,45,33,30
FBgn0263041,0,0,0,0,0,49,36,32,17,17
FBgn0053207,58,35,54,61,36,170,147,170,90,168
FBgn0264431,0,0,0,0,0,0,0,2,1,0
FBgn0038353,90,52,83,99,51,29,32,32,25,44
FBgn0266734,0,0,0,0,0,0,0,0,0,0
FBgn0266733,1,0,2,1,0,0,0,0,0,0
FBgn0038358,6,5,2,9,6,0,0,0,0,0
FBgn0051183,0,0,3,0,0,0,0,3,0,0
FBgn0038377,0,1,0,0,0,0,0,0,0,0
FBgn0038380,0,0,0,0,0,0,0,0,0,0
FBgn0027657,44,16,36,42,14,191,176,168,87,126
FBgn0051292,1,0,0,0,0,23,22,21,9,18
FBgn0038381,0,4,6,5,0,178,169,170,94,142
FBgn0266566,0,0,0,0,0,0,0,0,3,0
FBgn0000246,80,44,74,99,38,17,16,30,12,32
FBgn0262527,739,523,750,932,425,1284,1051,1225,669,1096
FBgn0266738,0,1,0,0,0,0,1,0,2,1
FBgn0026616,99,56,95,120,42,43,38,51,20,42
FBgn0263023,0,0,0,0,0,0,0,0,0,0
FBgn0263525,0,0,0,0,0,0,0,2,0,0
FBgn0038360,69,56,78,85,43,205,175,174,106,175
FBgn0038361,2,1,1,1,0,3,4,2,0,6
FBgn0038363,31,25,35,30,18,67,57,39,25,55
FBgn0038365,18,14,25,20,22,6,6,15,5,19
FBgn0267551,3,0,0,0,0,0,2,0,0,0
FBgn0003227,68,53,73,76,39,104,99,91,47,81
FBgn0038366,3,0,0,5,0,7,6,4,0,8
FBgn0263022,2,0,4,7,4,0,0,0,0,0
FBgn0038369,174,115,182,194,107,495,386,379,218,342
FBgn0017567,269,178,248,267,152,672,515,440,218,381
FBgn0003483,237,155,229,301,160,267,206,206,102,215
FBgn0038371,11,6,16,14,4,43,31,35,13,28
FBgn0265048,1172,783,1146,1444,701,3819,3118,3384,1709,2871
FBgn0038373,10,8,14,17,12,15,13,16,9,13
FBgn0038376,419,288,434,557,244,1107,891,968,482,842
FBgn0038391,0,0,0,2,0,37,30,93,46,68
FBgn0003117,6,3,6,8,4,2279,1790,1907,973,1539
FBgn0038394,0,0,0,0,0,5,0,4,0,0
FBgn0038395,16,10,20,17,17,22,13,29,15,26
FBgn0024222,67,40,71,70,36,214,196,255,134,227
FBgn0266739,2,2,1,0,1,2,0,2,1,1
FBgn0038385,0,0,0,0,0,5,8,6,3,6
FBgn0287601,1,0,0,0,0,0,0,0,0,0
FBgn0085305,0,0,0,0,0,0,0,0,0,0
FBgn0038386,0,0,0,0,0,0,1,0,0,0
FBgn0013334,317,199,309,378,191,311,236,347,171,314
FBgn0286741,0,0,0,0,0,0,0,0,0,0
FBgn0051088,0,0,0,0,0,0,0,0,0,0
FBgn0038389,74,45,62,85,33,126,103,77,56,78
FBgn0267692,2,0,0,0,1,0,0,0,0,1
FBgn0038387,62,47,73,80,31,128,98,124,70,119
FBgn0038388,55,34,55,74,36,272,222,234,105,222
FBgn0052856,29,22,27,25,17,51,49,50,24,44
FBgn0038390,72,41,50,79,46,112,66,65,36,61
FBgn0002783,686,493,634,877,457,2023,1653,1387,741,1220
FBgn0022787,1450,1062,1400,1852,904,1543,1200,1400,690,1125
FBgn0003507,1457,965,1337,1823,931,1305,975,1606,787,1352
FBgn0264982,5,0,2,2,0,41,52,98,60,26
FBgn0026059,147,86,127,153,74,257,217,311,148,228
FBgn0038398,0,0,0,0,0,0,0,0,0,2
FBgn0052855,1,0,1,1,0,1,0,0,0,0
FBgn0027948,1103,647,961,1238,563,1904,1706,1817,919,1701
FBgn0038396,43,26,45,45,18,150,145,112,68,90
FBgn0038397,8,0,6,6,2,9,2,9,4,13
FBgn0010379,396,294,402,496,243,385,362,599,298,504
FBgn0063649,69,43,67,83,45,206,198,272,136,245
FBgn0263449,0,0,0,0,0,0,0,3,2,0
FBgn0003319,0,0,0,0,0,0,0,0,0,0
FBgn0038401,63,43,62,73,26,142,124,111,51,74
FBgn0038402,0,0,0,0,0,2,0,0,0,0
FBgn0038400,422,335,396,494,239,1226,976,879,487,793
FBgn0267199,3,0,0,5,2,4,0,0,0,0
FBgn0267200,2,1,2,1,1,0,2,2,1,1
FBgn0267201,1,0,3,2,1,2,3,1,1,1
FBgn0038405,3,3,4,2,0,3,0,0,0,0
FBgn0086370,179,97,149,188,101,434,394,495,263,409
FBgn0024491,349,247,325,361,193,335,293,338,161,283
FBgn0038407,303,189,297,411,193,595,477,391,203,358
FBgn0051287,2,3,9,6,1,3,0,13,4,3
FBgn0010438,305,196,274,351,170,510,485,416,176,343
FBgn0040071,362,244,308,432,211,214,167,286,150,237
FBgn0020407,71,49,68,84,45,170,130,128,62,108
FBgn0287225,1021,729,1004,1233,632,1269,1034,923,471,805
FBgn0038412,2,0,0,0,0,0,2,3,0,2
FBgn0020399,0,0,0,0,0,0,0,0,0,0
FBgn0250823,463,301,437,509,256,341,298,550,280,539
FBgn0261286,243,138,243,292,128,351,288,288,153,244
FBgn0040271,283,155,250,325,150,285,236,247,120,196
FBgn0011858,0,0,0,0,0,0,0,0,0,1
FBgn0012011,0,0,0,0,0,0,0,0,0,0
FBgn0038419,7,0,3,5,2,0,0,0,0,4
FBgn0038420,87,61,92,103,43,0,2,0,0,0
FBgn0264836,1,0,1,3,1,1,0,2,0,0
FBgn0038414,2,3,2,6,3,6,3,4,1,4
FBgn0038415,4,3,2,6,2,1,2,4,3,6
FBgn0038416,7,1,5,6,3,5,6,10,5,5
FBgn0283477,591,407,552,772,410,912,657,972,517,811
FBgn0038418,37,20,33,52,18,53,61,53,39,41
FBgn0027095,428,277,377,456,237,463,324,506,229,462
FBgn0027053,245,173,228,267,135,520,392,360,181,290
FBgn0038421,157,99,144,174,67,125,110,149,60,105
FBgn0259917,0,0,0,0,0,0,0,0,0,0
FBgn0038422,0,0,0,0,0,0,0,0,0,0
FBgn0038423,0,0,0,0,0,0,0,0,0,0
FBgn0266703,0,0,0,0,0,0,0,0,0,0
FBgn0003513,0,0,0,0,2,0,0,0,0,0
FBgn0267190,0,2,0,0,0,0,0,0,0,0
FBgn0051497,0,0,0,0,0,0,0,1,0,0
FBgn0267191,0,1,0,1,1,0,0,0,1,0
FBgn0051279,3,3,5,4,3,4,1,2,1,3
FBgn0051282,0,0,0,0,0,0,0,1,0,0
FBgn0038425,44,43,44,49,26,83,74,70,29,55
FBgn0038427,246,150,219,286,162,385,325,352,185,336
FBgn0038424,134,91,128,165,87,379,302,263,139,220
FBgn0038426,79,51,65,64,33,111,80,73,45,68
FBgn0038428,112,74,106,114,56,178,158,142,85,145
FBgn0038429,69,45,62,69,24,66,46,50,12,38
FBgn0044826,720,392,619,763,370,358,278,576,314,489
FBgn0038431,7,7,5,6,2,21,13,13,9,8
FBgn0038432,54,39,56,78,35,75,67,82,41,77
FBgn0250754,886,514,819,1072,480,299,259,784,369,681
FBgn0038435,0,0,0,0,0,1,1,1,0,1
FBgn0038436,0,0,0,0,0,37,32,26,0,15
FBgn0267693,60,34,71,77,32,77,46,56,35,44
FBgn0004087,61,51,71,65,33,181,136,147,68,136
FBgn0038437,34,14,30,22,16,39,39,21,11,14
FBgn0028381,0,0,0,0,0,0,0,0,0,0
FBgn0038438,255,176,221,299,164,463,343,336,175,297
FBgn0259244,6,0,4,6,6,0,0,0,0,0
FBgn0267694,0,0,0,0,0,0,0,0,0,0
FBgn0038445,0,0,0,0,0,0,0,0,0,0
FBgn0020907,0,0,0,0,0,0,0,0,0,0
FBgn0038447,0,0,0,0,0,0,0,0,0,0
FBgn0027562,0,0,0,0,0,0,0,0,0,0
FBgn0027109,0,0,0,0,0,0,0,0,0,0
FBgn0038448,0,0,0,0,0,1,0,0,1,1
FBgn0038449,0,0,0,0,0,0,0,0,0,0
FBgn0038450,0,0,0,1,0,0,0,0,0,0
FBgn0262233,0,0,0,0,0,0,0,0,0,0
FBgn0038451,0,0,0,1,0,0,0,0,0,0
FBgn0038452,0,0,0,0,0,0,0,0,0,0
FBgn0285925,708,459,719,829,387,29,26,40,31,34
FBgn0015019,1994,1407,1868,2484,1325,4764,3473,3112,1723,2580
FBgn0038446,37,22,25,34,10,77,64,73,25,74
FBgn0022344,144,86,130,132,74,274,222,179,74,136
FBgn0015520,76,64,80,111,49,70,58,80,33,68
FBgn0038453,268,156,269,348,165,241,232,276,121,215
FBgn0038454,38,18,28,42,12,64,54,66,36,52
FBgn0015351,68,55,61,83,38,176,142,103,49,109
FBgn0038455,195,130,185,251,98,588,473,456,230,464
FBgn0051217,178,138,169,224,119,8,8,17,12,14
FBgn0015011,0,0,0,0,0,0,0,0,0,0
FBgn0000014,0,0,0,0,0,0,0,0,0,0
FBgn0038460,0,0,0,2,0,5,0,2,0,5
FBgn0043069,5,2,3,3,2,7,3,2,4,5
FBgn0266748,0,0,1,0,0,0,0,0,1,0
FBgn0051274,0,0,3,4,2,7,2,0,2,4
FBgn0267152,1,0,0,0,0,0,1,1,1,0
FBgn0038461,227,149,211,245,135,588,449,475,265,430
FBgn0266740,6,1,1,0,1,1,2,2,2,1
FBgn0038462,133,88,126,156,83,449,381,394,208,325
FBgn0038463,74,42,57,72,41,227,212,179,87,148
FBgn0266917,258,181,216,303,148,496,379,302,190,283
FBgn0038466,0,0,0,3,0,0,0,4,0,0
FBgn0038465,406,260,442,551,266,2336,1972,2665,1272,2373
FBgn0262871,176,111,196,233,113,191,155,207,94,168
FBgn0038499,211,126,198,250,123,315,270,287,131,233
FBgn0262825,1,0,0,0,0,1,0,1,0,0
FBgn0265043,0,0,1,1,1,0,0,1,0,0
FBgn0028992,207,144,198,259,109,300,262,242,135,231
FBgn0025456,41,29,43,37,25,17,14,16,8,19
FBgn0038507,1,0,0,0,0,0,0,0,0,0
FBgn0038504,905,634,869,1016,491,813,693,1071,559,947
FBgn0085308,0,0,0,0,0,0,0,0,0,0
FBgn0085309,0,0,0,0,0,0,0,0,0,0
FBgn0004577,11,7,9,6,6,0,0,0,0,0
FBgn0038468,0,0,0,0,0,0,0,0,0,0
FBgn0051268,0,0,0,0,0,0,0,0,0,0
